date,city,rainfall_mm,temp_C,humidity_pct,wind_kmph,target_rainfall_day1,target_rainfall_day2,target_rainfall_day3,target_rainfall_day4,target_rainfall_day5,target_rainfall_day6,target_rainfall_day7
2023-01-17,Bengaluru,0.0,28.06017515546274,68.23866496449021,1.3014583603945553,21.713475754374763,17.5761905635936,12.978507013821389,17.522836619566398,0.0,16.80989905305672,6.029173905232372
2023-01-18,Bengaluru,21.713475754374763,25.49312160051413,75.057354324728,9.739896591555373,17.5761905635936,12.978507013821389,17.522836619566398,0.0,16.80989905305672,6.029173905232372,17.270345970488723
2023-01-19,Bengaluru,17.5761905635936,32.0302806121404,67.65075728479026,7.31945472244216,12.978507013821389,17.522836619566398,0.0,16.80989905305672,6.029173905232372,17.270345970488723,0.0
2023-01-20,Bengaluru,12.978507013821389,20.632793480226916,76.45890420275893,6.702865745335382,17.522836619566398,0.0,16.80989905305672,6.029173905232372,17.270345970488723,0.0,9.928839718518699
2023-01-21,Bengaluru,17.522836619566398,30.806497713313476,76.44123767850108,10.245966441474158,0.0,16.80989905305672,6.029173905232372,17.270345970488723,0.0,9.928839718518699,0.0
2023-01-22,Bengaluru,0.0,25.69635418302331,76.72389337611382,10.499967452079533,16.80989905305672,6.029173905232372,17.270345970488723,0.0,9.928839718518699,0.0,0.0
2023-01-23,Bengaluru,16.80989905305672,32.01637281518586,60.3329810929734,7.611807586838098,6.029173905232372,17.270345970488723,0.0,9.928839718518699,0.0,0.0,3.768635646477324
2023-01-24,Bengaluru,6.029173905232372,18.429779669999473,86.73441885622985,11.325240209132671,17.270345970488723,0.0,9.928839718518699,0.0,0.0,3.768635646477324,0.0
2023-01-25,Bengaluru,17.270345970488723,22.096980295954154,82.44565160355256,16.694496733083245,0.0,9.928839718518699,0.0,0.0,3.768635646477324,0.0,18.68079350488601
2023-01-26,Bengaluru,0.0,33.857008974518834,70.01109944687293,5.366698455255268,9.928839718518699,0.0,0.0,3.768635646477324,0.0,18.68079350488601,8.379555541450252
2023-01-27,Bengaluru,9.928839718518699,34.16801602418674,63.98873447331153,13.49774956076567,0.0,0.0,3.768635646477324,0.0,18.68079350488601,8.379555541450252,11.85857818608419
2023-01-28,Bengaluru,0.0,22.526219267751777,71.36597395588753,10.076155833916815,0.0,3.768635646477324,0.0,18.68079350488601,8.379555541450252,11.85857818608419,21.533096371785305
2023-01-29,Bengaluru,0.0,34.04797217985943,75.30894314215949,12.574417212802048,3.768635646477324,0.0,18.68079350488601,8.379555541450252,11.85857818608419,21.533096371785305,0.0
2023-01-30,Bengaluru,3.768635646477324,33.012901339891705,65.54349696970006,16.16145607025979,0.0,18.68079350488601,8.379555541450252,11.85857818608419,21.533096371785305,0.0,20.904035685736385
2023-01-31,Bengaluru,0.0,40.52648714729156,70.34887947089409,5.873467331293772,18.68079350488601,8.379555541450252,11.85857818608419,21.533096371785305,0.0,20.904035685736385,9.349410383678986
2023-02-01,Bengaluru,18.68079350488601,30.629506941974796,78.51124098380238,13.67156775562778,8.379555541450252,11.85857818608419,21.533096371785305,0.0,20.904035685736385,9.349410383678986,0.0
2023-02-02,Bengaluru,8.379555541450252,27.038795775935927,79.7571337766925,10.002266522363787,11.85857818608419,21.533096371785305,0.0,20.904035685736385,9.349410383678986,0.0,16.526481032616925
2023-02-03,Bengaluru,11.85857818608419,19.231347131042693,74.46981717009852,8.08424252456491,21.533096371785305,0.0,20.904035685736385,9.349410383678986,0.0,16.526481032616925,0.0
2023-02-04,Bengaluru,21.533096371785305,33.11543673944548,72.39857745849297,11.458929980050664,0.0,20.904035685736385,9.349410383678986,0.0,16.526481032616925,0.0,2.8584968928881125
2023-02-05,Bengaluru,0.0,38.11628345264027,89.91370418416905,11.17874053164465,20.904035685736385,9.349410383678986,0.0,16.526481032616925,0.0,2.8584968928881125,16.400678464951604
2023-02-06,Bengaluru,20.904035685736385,27.154259006637332,62.02886433775019,10.122774246186768,9.349410383678986,0.0,16.526481032616925,0.0,2.8584968928881125,16.400678464951604,6.996104184027828
2023-02-07,Bengaluru,9.349410383678986,28.030066593784397,75.37768190368485,10.919168446220242,0.0,16.526481032616925,0.0,2.8584968928881125,16.400678464951604,6.996104184027828,26.785621739916618
2023-02-08,Bengaluru,0.0,32.59396508725861,78.63528242521521,10.514407952771172,16.526481032616925,0.0,2.8584968928881125,16.400678464951604,6.996104184027828,26.785621739916618,7.494509459300723
2023-02-09,Bengaluru,16.526481032616925,23.91298103251524,74.67950422131852,6.4891578808096755,0.0,2.8584968928881125,16.400678464951604,6.996104184027828,26.785621739916618,7.494509459300723,1.8223910598260415
2023-02-10,Bengaluru,0.0,26.84534583131105,60.579398164257555,8.356012543776586,2.8584968928881125,16.400678464951604,6.996104184027828,26.785621739916618,7.494509459300723,1.8223910598260415,0.0
2023-02-11,Bengaluru,2.8584968928881125,34.18577243165692,66.78840961294297,5.243122879691222,16.400678464951604,6.996104184027828,26.785621739916618,7.494509459300723,1.8223910598260415,0.0,10.024996961292903
2023-02-12,Bengaluru,16.400678464951604,25.814549331924802,69.41279572895371,11.339609520822135,6.996104184027828,26.785621739916618,7.494509459300723,1.8223910598260415,0.0,10.024996961292903,13.625434846151702
2023-02-13,Bengaluru,6.996104184027828,35.47089773760738,74.7900314339276,7.4160712609086765,26.785621739916618,7.494509459300723,1.8223910598260415,0.0,10.024996961292903,13.625434846151702,14.54085102156628
2023-02-14,Bengaluru,26.785621739916618,30.971667316691168,68.52659773378494,12.891776269166712,7.494509459300723,1.8223910598260415,0.0,10.024996961292903,13.625434846151702,14.54085102156628,6.095715800778581
2023-02-15,Bengaluru,7.494509459300723,31.996140964696636,94.92183998600687,9.17463571523486,1.8223910598260415,0.0,10.024996961292903,13.625434846151702,14.54085102156628,6.095715800778581,0.0
2023-02-16,Bengaluru,1.8223910598260415,30.58289256006232,80.71515935581039,5.4803979094288024,0.0,10.024996961292903,13.625434846151702,14.54085102156628,6.095715800778581,0.0,1.36868353182922
2023-02-17,Bengaluru,0.0,27.06442364689926,53.66077040940713,8.725505957423085,10.024996961292903,13.625434846151702,14.54085102156628,6.095715800778581,0.0,1.36868353182922,5.745095938267726
2023-02-18,Bengaluru,10.024996961292903,25.54625568223868,55.731734232186575,10.208011485146043,13.625434846151702,14.54085102156628,6.095715800778581,0.0,1.36868353182922,5.745095938267726,5.493281657948436
2023-02-19,Bengaluru,13.625434846151702,21.525132807416938,78.20232398305984,12.451918611214978,14.54085102156628,6.095715800778581,0.0,1.36868353182922,5.745095938267726,5.493281657948436,6.800710376959815
2023-02-20,Bengaluru,14.54085102156628,36.092401074358435,92.02013924659616,8.931723854142835,6.095715800778581,0.0,1.36868353182922,5.745095938267726,5.493281657948436,6.800710376959815,13.671874128277388
2023-02-21,Bengaluru,6.095715800778581,27.917807833759873,70.0197684475581,14.598620066908936,0.0,1.36868353182922,5.745095938267726,5.493281657948436,6.800710376959815,13.671874128277388,6.849705750731562
2023-02-22,Bengaluru,0.0,25.69475163917212,83.77180936504561,13.06010952070627,1.36868353182922,5.745095938267726,5.493281657948436,6.800710376959815,13.671874128277388,6.849705750731562,0.0
2023-02-23,Bengaluru,1.36868353182922,34.2720100056036,73.41215842492034,14.500823827002964,5.745095938267726,5.493281657948436,6.800710376959815,13.671874128277388,6.849705750731562,0.0,20.486392950240365
2023-02-24,Bengaluru,5.745095938267726,35.12816056936291,96.4201191049262,11.7942974651424,5.493281657948436,6.800710376959815,13.671874128277388,6.849705750731562,0.0,20.486392950240365,4.04888352299234
2023-02-25,Bengaluru,5.493281657948436,33.6122349261049,66.34719141796116,17.163903116574197,6.800710376959815,13.671874128277388,6.849705750731562,0.0,20.486392950240365,4.04888352299234,7.642547636073391
2023-02-26,Bengaluru,6.800710376959815,28.635333398872437,61.64310994979964,13.291660574819314,13.671874128277388,6.849705750731562,0.0,20.486392950240365,4.04888352299234,7.642547636073391,3.3729629843090825
2023-02-27,Bengaluru,13.671874128277388,27.513228142929535,75.76451345122423,5.474332095361431,6.849705750731562,0.0,20.486392950240365,4.04888352299234,7.642547636073391,3.3729629843090825,0.0
2023-02-28,Bengaluru,6.849705750731562,32.26378176038347,87.07329809559224,7.687543591813932,0.0,20.486392950240365,4.04888352299234,7.642547636073391,3.3729629843090825,0.0,0.0
2023-03-01,Bengaluru,0.0,25.52286019537479,56.634314996850804,14.009972073276948,20.486392950240365,4.04888352299234,7.642547636073391,3.3729629843090825,0.0,0.0,0.0
2023-03-02,Bengaluru,20.486392950240365,31.601082889744145,82.21294945685148,10.401875141740707,4.04888352299234,7.642547636073391,3.3729629843090825,0.0,0.0,0.0,10.342078623746747
2023-03-03,Bengaluru,4.04888352299234,28.334811904731193,66.89609008622435,5.356595331072906,7.642547636073391,3.3729629843090825,0.0,0.0,0.0,10.342078623746747,9.805867584277127
2023-03-04,Bengaluru,7.642547636073391,29.798330448929782,77.45360724077875,10.28057048931583,3.3729629843090825,0.0,0.0,0.0,10.342078623746747,9.805867584277127,13.223504708957536
2023-03-05,Bengaluru,3.3729629843090825,25.644034849961848,70.72153236821761,12.214711692448486,0.0,0.0,0.0,10.342078623746747,9.805867584277127,13.223504708957536,3.8552762820113706
2023-03-06,Bengaluru,0.0,30.437368768403697,72.33042951529484,7.845805649145207,0.0,0.0,10.342078623746747,9.805867584277127,13.223504708957536,3.8552762820113706,20.303345643544112
2023-03-07,Bengaluru,0.0,31.153054243831072,58.66578981707377,11.049771145748178,0.0,10.342078623746747,9.805867584277127,13.223504708957536,3.8552762820113706,20.303345643544112,0.0
2023-03-08,Bengaluru,0.0,35.31426846516608,93.378277453883,7.417729594894541,10.342078623746747,9.805867584277127,13.223504708957536,3.8552762820113706,20.303345643544112,0.0,23.686032191630023
2023-03-09,Bengaluru,10.342078623746747,26.366290475589903,80.40954173797789,6.204224772744355,9.805867584277127,13.223504708957536,3.8552762820113706,20.303345643544112,0.0,23.686032191630023,15.899049590908303
2023-03-10,Bengaluru,9.805867584277127,25.635055165553236,67.93015410901631,6.906924174558079,13.223504708957536,3.8552762820113706,20.303345643544112,0.0,23.686032191630023,15.899049590908303,0.15741648069169756
2023-03-11,Bengaluru,13.223504708957536,25.815098227802064,75.51964259331828,8.967705915213001,3.8552762820113706,20.303345643544112,0.0,23.686032191630023,15.899049590908303,0.15741648069169756,10.907443355103258
2023-03-12,Bengaluru,3.8552762820113706,30.738779537000642,62.38175328341151,10.63110134062266,20.303345643544112,0.0,23.686032191630023,15.899049590908303,0.15741648069169756,10.907443355103258,0.0
2023-03-13,Bengaluru,20.303345643544112,26.109526070836427,81.71810143273845,14.494292900463353,0.0,23.686032191630023,15.899049590908303,0.15741648069169756,10.907443355103258,0.0,0.0
2023-03-14,Bengaluru,0.0,22.724726974547238,73.01960900171764,8.35777743169938,23.686032191630023,15.899049590908303,0.15741648069169756,10.907443355103258,0.0,0.0,3.414623075835433
2023-03-15,Bengaluru,23.686032191630023,30.17403770249916,61.97800591964821,6.558521466964866,15.899049590908303,0.15741648069169756,10.907443355103258,0.0,0.0,3.414623075835433,6.434265668574932
2023-03-16,Bengaluru,15.899049590908303,27.144080129579066,70.43828799460428,12.867408235337443,0.15741648069169756,10.907443355103258,0.0,0.0,3.414623075835433,6.434265668574932,20.794378916948595
2023-03-17,Bengaluru,0.15741648069169756,29.770355856299197,69.8343159017748,12.049973534548275,10.907443355103258,0.0,0.0,3.414623075835433,6.434265668574932,20.794378916948595,3.3804518305867255
2023-03-18,Bengaluru,10.907443355103258,28.89943134372586,70.63649061496518,8.884662965429534,0.0,0.0,3.414623075835433,6.434265668574932,20.794378916948595,3.3804518305867255,1.1851058517590722
2023-03-19,Bengaluru,0.0,31.288004286990645,88.92191760833067,7.348842577926812,0.0,3.414623075835433,6.434265668574932,20.794378916948595,3.3804518305867255,1.1851058517590722,3.4297517155529222
2023-03-20,Bengaluru,0.0,25.64636114178129,77.24591778723122,11.34545636258932,3.414623075835433,6.434265668574932,20.794378916948595,3.3804518305867255,1.1851058517590722,3.4297517155529222,14.641558841719785
2023-03-21,Bengaluru,3.414623075835433,25.409904691805174,70.92376791639924,5.306133617992587,6.434265668574932,20.794378916948595,3.3804518305867255,1.1851058517590722,3.4297517155529222,14.641558841719785,4.389024919941319
2023-03-22,Bengaluru,6.434265668574932,34.35762193043967,57.48800863366322,5.402445169511009,20.794378916948595,3.3804518305867255,1.1851058517590722,3.4297517155529222,14.641558841719785,4.389024919941319,4.769494439145338
2023-03-23,Bengaluru,20.794378916948595,26.941201802477075,81.35947845943822,9.538007004406506,3.3804518305867255,1.1851058517590722,3.4297517155529222,14.641558841719785,4.389024919941319,4.769494439145338,0.0
2023-03-24,Bengaluru,3.3804518305867255,32.192063497483225,61.1600114325356,10.397491430486937,1.1851058517590722,3.4297517155529222,14.641558841719785,4.389024919941319,4.769494439145338,0.0,0.0
2023-03-25,Bengaluru,1.1851058517590722,23.397532782974842,73.374820747264,9.210076579366252,3.4297517155529222,14.641558841719785,4.389024919941319,4.769494439145338,0.0,0.0,0.0
2023-03-26,Bengaluru,3.4297517155529222,23.94919528292921,85.91400367762805,12.630142559158347,14.641558841719785,4.389024919941319,4.769494439145338,0.0,0.0,0.0,0.0
2023-03-27,Bengaluru,14.641558841719785,28.47277648779159,52.7081711049658,15.858752147468532,4.389024919941319,4.769494439145338,0.0,0.0,0.0,0.0,4.367260401030841
2023-03-28,Bengaluru,4.389024919941319,26.25600101989973,74.16801574483114,13.501362364009893,4.769494439145338,0.0,0.0,0.0,0.0,4.367260401030841,0.2344857678075858
2023-03-29,Bengaluru,4.769494439145338,36.39287583969687,80.82999938516869,6.7708564377938245,0.0,0.0,0.0,0.0,4.367260401030841,0.2344857678075858,5.122235484151695
2023-03-30,Bengaluru,0.0,34.787685816398835,42.873874361895616,9.551632920505034,0.0,0.0,0.0,4.367260401030841,0.2344857678075858,5.122235484151695,16.992995729215856
2023-03-31,Bengaluru,0.0,27.617230992832376,67.01179910970797,8.925266866277475,0.0,0.0,4.367260401030841,0.2344857678075858,5.122235484151695,16.992995729215856,10.207561203587112
2023-04-01,Bengaluru,0.0,24.51428175185593,92.91911266818687,15.602386012484052,0.0,4.367260401030841,0.2344857678075858,5.122235484151695,16.992995729215856,10.207561203587112,13.293237725828623
2023-04-02,Bengaluru,0.0,37.91058375651784,66.00534509527147,10.387562419995131,4.367260401030841,0.2344857678075858,5.122235484151695,16.992995729215856,10.207561203587112,13.293237725828623,3.159676008009973
2023-04-03,Bengaluru,4.367260401030841,26.70125679373017,79.83852343606146,10.377659591729973,0.2344857678075858,5.122235484151695,16.992995729215856,10.207561203587112,13.293237725828623,3.159676008009973,0.0
2023-04-04,Bengaluru,0.2344857678075858,23.47705278099764,61.064049862808794,5.075859653193709,5.122235484151695,16.992995729215856,10.207561203587112,13.293237725828623,3.159676008009973,0.0,2.834768024638264
2023-04-05,Bengaluru,5.122235484151695,24.016672038578022,67.34439487481458,14.110305560831112,16.992995729215856,10.207561203587112,13.293237725828623,3.159676008009973,0.0,2.834768024638264,0.0
2023-04-06,Bengaluru,16.992995729215856,29.838615529486912,69.12915273856851,15.639623648263024,10.207561203587112,13.293237725828623,3.159676008009973,0.0,2.834768024638264,0.0,0.0
2023-04-07,Bengaluru,10.207561203587112,28.360967700617387,55.73981882879548,11.181619654494229,13.293237725828623,3.159676008009973,0.0,2.834768024638264,0.0,0.0,31.378817522602
2023-04-08,Bengaluru,13.293237725828623,26.841742377431782,72.91202755138032,8.909280115254912,3.159676008009973,0.0,2.834768024638264,0.0,0.0,31.378817522602,18.897641339463554
2023-04-09,Bengaluru,3.159676008009973,17.56088971218834,67.78218596283864,12.908107907224164,0.0,2.834768024638264,0.0,0.0,31.378817522602,18.897641339463554,19.164117917002926
2023-04-10,Bengaluru,0.0,30.26263184107658,62.4404929330808,11.081325028878318,2.834768024638264,0.0,0.0,31.378817522602,18.897641339463554,19.164117917002926,0.0
2023-04-11,Bengaluru,2.834768024638264,25.303792296589965,83.32551467665128,12.786796040596645,0.0,0.0,31.378817522602,18.897641339463554,19.164117917002926,0.0,14.671781224389495
2023-04-12,Bengaluru,0.0,32.488941547088885,75.3741200282038,11.926903705033528,0.0,31.378817522602,18.897641339463554,19.164117917002926,0.0,14.671781224389495,4.080315337969534
2023-04-13,Bengaluru,0.0,35.03303270516314,64.30301037074268,8.926516199676199,31.378817522602,18.897641339463554,19.164117917002926,0.0,14.671781224389495,4.080315337969534,14.102157836647454
2023-04-14,Bengaluru,31.378817522602,31.50936690360506,66.13677524552824,3.3841168817322824,18.897641339463554,19.164117917002926,0.0,14.671781224389495,4.080315337969534,14.102157836647454,6.134560400565524
2023-04-15,Bengaluru,18.897641339463554,23.273951645956988,59.96561096500496,9.005943102736452,19.164117917002926,0.0,14.671781224389495,4.080315337969534,14.102157836647454,6.134560400565524,0.0
2023-04-16,Bengaluru,19.164117917002926,33.866199933328794,68.4216249015974,10.924876190916462,0.0,14.671781224389495,4.080315337969534,14.102157836647454,6.134560400565524,0.0,19.488201083377156
2023-04-17,Bengaluru,0.0,30.698268447826756,70.73336744778136,12.906309687044061,14.671781224389495,4.080315337969534,14.102157836647454,6.134560400565524,0.0,19.488201083377156,10.055578532150076
2023-04-18,Bengaluru,14.671781224389495,32.469886911028226,66.37652442453897,12.22546688317038,4.080315337969534,14.102157836647454,6.134560400565524,0.0,19.488201083377156,10.055578532150076,0.0
2023-04-19,Bengaluru,4.080315337969534,24.590428156434335,65.96712208089062,10.253580951352973,14.102157836647454,6.134560400565524,0.0,19.488201083377156,10.055578532150076,0.0,2.784003056149607
2023-04-20,Bengaluru,14.102157836647454,29.082359139214233,57.90801288760394,10.170225049890458,6.134560400565524,0.0,19.488201083377156,10.055578532150076,0.0,2.784003056149607,0.0
2023-04-21,Bengaluru,6.134560400565524,30.929188144513766,79.1987151595443,13.056769720269696,0.0,19.488201083377156,10.055578532150076,0.0,2.784003056149607,0.0,4.315535073335844
2023-04-22,Bengaluru,0.0,26.919282709755283,59.59801289044527,12.096447010841429,19.488201083377156,10.055578532150076,0.0,2.784003056149607,0.0,4.315535073335844,0.0
2023-04-23,Bengaluru,19.488201083377156,28.424590360455383,67.58569435275007,14.400347670696927,10.055578532150076,0.0,2.784003056149607,0.0,4.315535073335844,0.0,28.246989143234174
2023-04-24,Bengaluru,10.055578532150076,32.181178524005276,58.09083494026273,12.036184207838257,0.0,2.784003056149607,0.0,4.315535073335844,0.0,28.246989143234174,17.334060763526693
2023-04-25,Bengaluru,0.0,24.32989907032521,66.53228423233288,8.24262182965393,2.784003056149607,0.0,4.315535073335844,0.0,28.246989143234174,17.334060763526693,0.08438060981070006
2023-04-26,Bengaluru,2.784003056149607,22.79509182737541,79.58816306467672,13.383058883549287,0.0,4.315535073335844,0.0,28.246989143234174,17.334060763526693,0.08438060981070006,18.920387515870914
2023-04-27,Bengaluru,0.0,34.892289028332755,61.894713701783736,12.570926610948359,4.315535073335844,0.0,28.246989143234174,17.334060763526693,0.08438060981070006,18.920387515870914,0.5673653518209711
2023-04-28,Bengaluru,4.315535073335844,30.14387782040499,68.14902350578781,13.636387612700458,0.0,28.246989143234174,17.334060763526693,0.08438060981070006,18.920387515870914,0.5673653518209711,11.909109573921928
2023-04-29,Bengaluru,0.0,33.03920169367504,81.0133016488955,12.149020241621232,28.246989143234174,17.334060763526693,0.08438060981070006,18.920387515870914,0.5673653518209711,11.909109573921928,0.0
2023-04-30,Bengaluru,28.246989143234174,27.355266186376504,79.57304822593531,9.681728093975739,17.334060763526693,0.08438060981070006,18.920387515870914,0.5673653518209711,11.909109573921928,0.0,5.317594565814508
2023-05-01,Bengaluru,17.334060763526693,29.961555021393153,66.12124218137531,13.918216611614888,0.08438060981070006,18.920387515870914,0.5673653518209711,11.909109573921928,0.0,5.317594565814508,0.0
2023-05-02,Bengaluru,0.08438060981070006,22.936371205497217,64.83153116826172,11.857098839765598,18.920387515870914,0.5673653518209711,11.909109573921928,0.0,5.317594565814508,0.0,0.0
2023-05-03,Bengaluru,18.920387515870914,30.55564687648256,83.18197067234026,5.92547523556722,0.5673653518209711,11.909109573921928,0.0,5.317594565814508,0.0,0.0,26.458249250764887
2023-05-04,Bengaluru,0.5673653518209711,28.557124414229495,68.8544057252748,10.25228316475059,11.909109573921928,0.0,5.317594565814508,0.0,0.0,26.458249250764887,13.983595683469856
2023-05-05,Bengaluru,11.909109573921928,27.77596580914755,71.39028686953125,9.864631329027844,0.0,5.317594565814508,0.0,0.0,26.458249250764887,13.983595683469856,18.902553275119896
2023-05-06,Bengaluru,0.0,29.431666554592823,68.56340470102882,9.504758304990862,5.317594565814508,0.0,0.0,26.458249250764887,13.983595683469856,18.902553275119896,0.0
2023-05-07,Bengaluru,5.317594565814508,30.37836770306693,65.67704820892669,13.818144201913794,0.0,0.0,26.458249250764887,13.983595683469856,18.902553275119896,0.0,16.188945979306695
2023-05-08,Bengaluru,0.0,26.39514945765052,97.79963624223555,6.88602593503231,0.0,26.458249250764887,13.983595683469856,18.902553275119896,0.0,16.188945979306695,8.576613666310895
2023-05-09,Bengaluru,0.0,33.67238372500609,49.22880146226126,9.294178270082684,26.458249250764887,13.983595683469856,18.902553275119896,0.0,16.188945979306695,8.576613666310895,25.57811177097762
2023-05-10,Bengaluru,26.458249250764887,22.275320389233,50.18035514261287,5.502456394126906,13.983595683469856,18.902553275119896,0.0,16.188945979306695,8.576613666310895,25.57811177097762,9.394526904579905
2023-05-11,Bengaluru,13.983595683469856,35.62388359992906,64.87411203021492,12.049637212003207,18.902553275119896,0.0,16.188945979306695,8.576613666310895,25.57811177097762,9.394526904579905,13.425138964550044
2023-05-12,Bengaluru,18.902553275119896,38.93673207214913,67.53664718820151,3.0955848469900396,0.0,16.188945979306695,8.576613666310895,25.57811177097762,9.394526904579905,13.425138964550044,0.0
2023-05-13,Bengaluru,0.0,27.86597902532371,67.4106120342161,9.43642179697384,16.188945979306695,8.576613666310895,25.57811177097762,9.394526904579905,13.425138964550044,0.0,6.168301741721838
2023-05-14,Bengaluru,16.188945979306695,36.372142133437904,68.28326346075217,13.295454628155456,8.576613666310895,25.57811177097762,9.394526904579905,13.425138964550044,0.0,6.168301741721838,8.301137904709437
2023-05-15,Bengaluru,8.576613666310895,30.32252986431286,79.06544157109964,10.216756144713747,25.57811177097762,9.394526904579905,13.425138964550044,0.0,6.168301741721838,8.301137904709437,10.21449399059529
2023-05-16,Bengaluru,25.57811177097762,22.807944166027205,64.84829100907982,9.62044330913815,9.394526904579905,13.425138964550044,0.0,6.168301741721838,8.301137904709437,10.21449399059529,0.6226267759567534
2023-05-17,Bengaluru,9.394526904579905,36.339802435515445,69.75601432763844,5.733311051481378,13.425138964550044,0.0,6.168301741721838,8.301137904709437,10.21449399059529,0.6226267759567534,0.0
2023-05-18,Bengaluru,13.425138964550044,33.774793830709825,50.58141340620594,9.988587598987602,0.0,6.168301741721838,8.301137904709437,10.21449399059529,0.6226267759567534,0.0,0.0
2023-05-19,Bengaluru,0.0,26.676744512489687,60.971910730372,12.427794094725957,6.168301741721838,8.301137904709437,10.21449399059529,0.6226267759567534,0.0,0.0,0.0
2023-05-20,Bengaluru,6.168301741721838,23.572044996219862,78.80065962957342,5.698582528214757,8.301137904709437,10.21449399059529,0.6226267759567534,0.0,0.0,0.0,0.0
2023-05-21,Bengaluru,8.301137904709437,25.92994665354222,66.3432291746948,11.512812244115151,10.21449399059529,0.6226267759567534,0.0,0.0,0.0,0.0,18.528005348967252
2023-05-22,Bengaluru,10.21449399059529,36.6848453677798,69.17746300328547,10.919352588890021,0.6226267759567534,0.0,0.0,0.0,0.0,18.528005348967252,0.0
2023-05-23,Bengaluru,0.6226267759567534,30.90994941311399,74.39486048008511,9.705070457636872,0.0,0.0,0.0,0.0,18.528005348967252,0.0,0.0
2023-05-24,Bengaluru,0.0,31.657354481654476,73.64561477355457,7.959479570956147,0.0,0.0,0.0,18.528005348967252,0.0,0.0,0.0
2023-05-25,Bengaluru,0.0,37.37939575251983,74.91445510894403,9.31275690723487,0.0,0.0,18.528005348967252,0.0,0.0,0.0,12.841464163534985
2023-05-26,Bengaluru,0.0,25.890925857893272,83.02590396786232,10.412985822604139,0.0,18.528005348967252,0.0,0.0,0.0,12.841464163534985,0.0
2023-05-27,Bengaluru,0.0,32.54844615612328,61.856018125536764,14.502529090841135,18.528005348967252,0.0,0.0,0.0,12.841464163534985,0.0,0.0
2023-05-28,Bengaluru,18.528005348967252,27.667129643986115,63.713297529691395,2.1456004039231606,0.0,0.0,0.0,12.841464163534985,0.0,0.0,0.0
2023-05-29,Bengaluru,0.0,23.30265112521122,71.35190340987386,9.021298886675922,0.0,0.0,12.841464163534985,0.0,0.0,0.0,1.192365961381956
2023-05-30,Bengaluru,0.0,28.594179787677213,75.05337147647349,11.583518049746761,0.0,12.841464163534985,0.0,0.0,0.0,1.192365961381956,0.0
